id,label,left_GenreList,left_HasAlbumName,left_HasAmount,left_HasArtistName,left_HasCopyright,left_HasCurrency,left_Minute,left_Name,left_ReleasedOn,left_Seconds,right_GenreList,right_HasAlbumName,right_HasAmount,right_HasArtistName,right_HasCopyright,right_HasCurrency,right_Minute,right_Name,right_ReleasedOn,right_Seconds
457,0," Music', 'Electronic ",Settle ( Deluxe Version ),1.29,Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",$,5.0,January ( feat . Jamie Woon ),2014-04-15 00:00:00,54.0," Dance & Electronic', 'Electronica ",Settle ( Deluxe Edition ),1.29,Disclosure,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",$,4.0,Confess To Me [ feat . Jessie Ware ,2014-04-15 00:00:00,10.0
112,0," Rock ', 'Dance ', ' Electronic ', ' French Pop', ' Music ', ' House ",Listen ( Deluxe Version ),1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",$,3.0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ,2014-11-24 00:00:00,20.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,"""I 'll Keep Loving you ( feat . Birdy & Jaymes Young )""",2014-11-24 00:00:00,8.0
218,1," Music ', ' Contemporary Country', 'Country ",Cole Swindell,1.29,Cole Swindell,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,$,3.0,The Back Roads and the Back Row,2014-02-18 00:00:00,41.0,Country,Cole Swindell,1.29,Cole Swindell,"( C ) 2011 UMG Recordings , Inc.",$,3.0,The Back Roads & The Back Row,2014-02-18 00:00:00,44.0
31,0," Music ', ' Hip-Hop/Rap ', ' Rock', 'Pop ', ' Contemporary R&B ', ' Pop/Rock ', ' R&B / Soul ",Hotel Cabana,1.29,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,$,1.0,Epilogue ( feat . George the Poet ),2014-05-06 00:00:00,28.0,Pop,Hotel Cabana ( Deluxe Version ) [ Explicit ,1.29,Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,$,3.0,Wonder [ feat . Emeli SandÌ © ,2014-05-06 00:00:00,27.0
220,0," Music', 'Dance ",Get Low ( Remixes ) - EP,1.29,Dillon Francis & DJ Snake,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",$,4.0,Get Low ( Neo Fresco Remix ),2015-06-02 00:00:00,42.0,Dance & Electronic,Woman Like Me Remixes,0.99,"Will Joy , Flos , Dill Fran , Bird Pete , Cous Cole , Flin",( c ) 2011 Copyright Top Billin,$,5.0,Woman Like Me ( Dillon Francis Remix ),2011-09-30 00:00:00,22.0
12,1,"Alternative ', ' Music ', ' Rock ', ' Adult Alternative ', ' Electronic",The Reason - EP,1.29,X Ambassadors,2015 KIDinaKORNER/Interscope Records,$,3.0,Shining,2015-08-10 00:00:00,40.0,Alternative Rock,The Reason EP,1.29,X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,$,3.0,Shining,2015-08-10 00:00:00,37.0
390,1,"Country ', ' Traditional Country', ' Contemporary Country ', ' Honky Tonk ', ' Music ",Illinois,1.29,Brett Eldredge,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,3.0,Going Away For a While,2015-09-11 00:00:00,13.0,Country,Illinois,1.29,Brett Eldredge,( c ) Phonotype,$,3.0,Going Away For A While,2015-09-11 00:00:00,15.0
131,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,Listen ( Deluxe ),1.29,Guetta David,2015 If Moving Your Mine,$,3.0,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",2014-11-24 00:00:00,58.0
492,0," Music ', ' Contemporary Country', 'Country ', ' Urban Cowboy ', ' Honky Tonk ","""Here 's To the Good Times ... This Is How We Roll ( Deluxe Version )""",1.29,Line Georgia Florida,"‰ ãÑ 2013 Big Machine Label Group , LLC",$,3.0,Party People ( feat . Jaren Johnston ),2013-11-25 00:00:00,40.0,Pop,This Is How We Roll ( Remix ),1.29,Florida Georgia Line,"( C ) 2014 Big Machine Label Group , LLC",$,3.0,This Is How We Roll ( Remix ) [ feat . Luke Bryan ,2014-06-04 00:00:00,27.0
507,0," Alternative Rap ', ' Music ', ' West Coast Rap', 'Hip-Hop/Rap ', ' Rap ",The Heist ( Deluxe Edition ),1.29,Macklemore & Ryan Lewis,"‰ ãÑ 2012 Macklemore , LLC .",$,5.0,Same Love ( feat . Mary Lambert ),2012-08-01 00:00:00,20.0,Rap & Hip-Hop,The Heist [ Deluxe Edition ] [ Explicit ,1.29,Macklemore & Ryan Lewis,2014 Selena Garcia & Steven Gomez,$,3.0,"White Walls ( feat . ScHoolboy Q , Hollis ) [ Explicit ",2012-10-09 00:00:00,40.0
64,0,"Country ', ' Contemporary Country', ' Honky Tonk ', ' Music ', ' Pop ', ' Teen Pop ",Taylor Swift ( Bonus Track Version ),0.99,Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$,2.0,Teardrops On My Guitar ( Pop Version ),2006-10-24 00:00:00,59.0,Country,Taylor Swift,1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$,3.0,Teardrops On My Guitar ( Radio Single Remix ),2008-03-18 00:00:00,23.0
248,0," Music ', ' Contemporary Country ', 'Country ', ' Urban Cowboy",Greatest Hits,1.2148290000000002,Kenny Chesney,2000 BMG Entertainment,$,4.0,Because of Your Love,2000-09-26 00:00:00,16.0,Country,Greatest Hits,0.99,Kenny Chesney,( C ) 2014 La industria Inc,$,2.0,Fall in Love ( Remix ),2000-09-26 00:00:00,37.0
482,1," Music ', ' Contemporary Country ', 'Country ', ' Urban Cowboy",Caught In the Act ( Live ),1.29,Eric Church,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",$,2.0,"""Over When It 's Over ( Live )""",2013-04-05 00:00:00,59.0,Country,Caught In The Act : Live,1.29,Eric Church,( C ) 2013 EMI Records Nashville,$,2.0,"""Over When It 's Over""",2013-04-05 00:00:00,59.0
508,0,"Hip-Hop/Rap ', ' Rap ', ' Music ', ' Alternative Rap ', ' West Coast Rap",The Heist ( Deluxe Edition ),1.29,Lewis Ryan & Macklemore,"‰ ãÑ 2012 Macklemore , LLC .",$,3.0,Jimmy Iovine ( feat . Ab-Soul ),2012-08-01 00:00:00,53.0,Rap & Hip-Hop,The Heist [ Clean ,1.29,Macklemore & Ryan Lewis,2014 Selena Garcia & Steven Gomez,$,4.0,Neon Cathedral ( feat . Allen Stone ),2012-10-09 00:00:00,33.0
100,0," Rock ', ' Electronic ', 'Dance ', ' French Pop', ' Music ', ' House ",Listen,1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,Goodbye Friend ( feat . The Script ),2014-11-24 00:00:00,49.0
76,0," Rock ', 'Dance ', ' French Pop', ' House ', ' Electronic ', ' Music ",Listen ( Deluxe Version ),1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",$,3.0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ,2014-11-24 00:00:00,20.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,What I did for Love ( feat . Emeli SandÌ © ),2014-11-24 00:00:00,27.0
274,0," Rap', ' Music ', 'Hip-Hop/Rap ",Fetty Wap ( Deluxe ),0.0,Fetty Wap,2015 300 Entertainment/RGF Productions,Album Only,5.0,Whateva ( feat . Monty ),2015-05-29 00:00:00,11.0,Rap & Hip-Hop,Fetty Wap [ Explicit ,1.29,Wap Fetty,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",$,3.0,How We Do Things ( feat . Monty ) [ Explicit ,2015-09-25 00:00:00,31.0
181,1," Music ', ' House', ' Electronic ', 'Dance ",Stars Come Out ( Remixes ) - EP,1.29,Zedd,2012 Dim Mak Inc.,$,5.0,Stars Come Out ( Tim Mason Remix ),2014-05-20 00:00:00,49.0,Dance & Electronic,Stars Come Out [ Dillon Francis Remix ,1.29,Zedd,2012 Dim Mak Inc.,$,4.0,Stars Come Out ( Dillon Francis Remix ),2014-05-20 00:00:00,8.0
243,0," Music ', 'Singer/Songwriter ', ' Rock",Live After Deaf ( Live ) [ Complete Collection ,0.99,Ryan Adams,2012 PAXAM RECORDS,$,5.0,If I Am a Stranger ( Live In Amsterdam ),2012-07-02 00:00:00,10.0,Rock,Live At Carnegie Hall [ Explicit ,1.29,Ryan Adams,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,$,4.0,Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ,2015-04-21 00:00:00,2.0
493,1," Contemporary Country', ' Music ', 'Country ', ' Urban Cowboy ', ' Honky Tonk ","""Here 's to the Good Times""",1.29,Florida Georgia Line,"‰ ãÑ 2012 Big Machine Label Group , LLC",$,4.0,"""Here 's to the Good Times""",2012-12-04 00:00:00,11.0,Country,"""Here 's To The Good Times""",1.29,Florida Georgia Line,"( C ) 2012 Big Machine Label Group , LLC",$,4.0,"""Here 's To The Good Times""",2012-12-04 00:00:00,10.0
290,0," Alternative Rap ', 'Neo-Soul ', 'Electronic', ' Contemporary R&B', 'Music', ' R&B / Soul', ' Soul ', 'Hip-Hop / Rap ",Stop Me ( Remixes ) - EP,0.99,Daniel Merriweather & Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$,5.0,Stop Me ( Kissy Sell Out Remix ),2007-08-14 00:00:00,58.0,Pop,"""I Ca n't Lose ( Remixes ) - EP""",1.29,Mark Ronson feat . Keyone Starr,2015 Real Sounds,$,7.0,"""I Ca n't Lose ( LindstrÌüm Remix )""",2015-07-03 00:00:00,42.0
254,1,"Country ', ' Honky Tonk', ' Contemporary Country ', ' Music ",Lucky Old Sun,0.99,Kenny Chesney & Willie Nelson,"2008 Blue Chair Records , LLC",$,4.0,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ,2008-01-06 00:00:00,16.0," Contemporary Country', 'Country ",Lucky Old Sun,0.99,Kenny Chesney,"( P ) 2008 Blue Chair Records , LLC",$,4.0,That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ),2008-10-21 00:00:00,16.0
518,0," Teen Pop ', ' Music ', ' Dance', 'Pop ', ' Rock ', ' Pop/Rock ",Midnight Memories ( Deluxe Edition ),1.29,One Direction,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$,3.0,Little White Lies,2013-11-25 00:00:00,17.0,Pop,Midnight Memories ( Deluxe ),1.29,One Direction,"( C ) 2014 Disney Enterprises , Inc.",$,2.0,Little Black Dress,2013-11-25 00:00:00,37.0
312,0," Dance', 'Pop ', ' Music ",Born This Way ( The Remix ),0.0,Lady Gaga,2011 Interscope Records,Album Only,9.0,"""Judas ( Royksopp 's 30 Pieces Remix )""",2011-11-21 00:00:00,18.0,Pop,Born This Way - The Remix,1.29,Lady Gaga,( C ) 2011 Interscope Records,$,3.0,Electric Chapel ( Two Door Cinema Club Remix ),2011-11-21 00:00:00,59.0
179,0," Music', 'Dance ",Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,1.29,Zedd,2015 Interscope Records,$,4.0,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ,2015-07-10 00:00:00,15.0,Dance & Electronic,Spectrum EP,1.29,Zedd,( C ) 2012 Interscope Records,$,6.0,Spectrum ( Extended Mix ) [ feat . Matthew Koma ,2012-07-31 00:00:00,1.0
117,0,"Dance ', ' Electronic', ' Music ",Titanium ( Remixes ) [ feat . Sia ,0.99,David Guetta,"2011 What A Music Ltd , licence exclusive Parlophone Music France",$,6.0,"""Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ]""",2012-01-20 00:00:00,37.0,Dance & Electronic,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ",1.29,David Guetta,2015 Michelle Kelly,$,3.0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ DJ LBR Remix ",2015-05-12 00:00:00,23.0
371,0,"Hip-Hop/Rap ', ' Dirty South', ' Music ",Mail On Sunday ( Deluxe Version ),1.99,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,3.0,Elevator ( feat . Timbaland ),2008-03-17 00:00:00,55.0,Rap & Hip-Hop,Mail On Sunday [ Explicit ,1.29,Flo Rida,2013 Warner Bros. . Records Inc.,$,3.0,Money Right ( feat . Rick Ross & Brisco ) [ Explicit ,2008-03-17 00:00:00,17.0
333,1,"Hip-Hop/Rap ', ' East Coast Rap ', ' Hardcore Rap', ' Rap ', ' Music ",Rolling Papers,1.29,Cameron Jibril Thomaz,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,4.0,Cameras,2011-03-28 00:00:00,29.0,Rap & Hip-Hop,Rolling Papers [ Clean ,1.29,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,4.0,Cameras [ Clean ,2011-03-28 00:00:00,29.0
424,0," House ', 'Dance ', ' Electronic', ' Music ",Fire & Ice,0.0,Kask,"2011 Ultra Records , Inc.",Album Only,0.0,Kaskade - Fire & Ice Booklet,2011-10-25 00:00:00,0.0,"Dance & Electronic ', ' House",Fire & Ice,1.29,Kaskade,2012 Coastal Entertainment,$,4.0,ICE ( Kaskades ICE Mix ),2013-07-23 00:00:00,30.0
91,0,"Dance ', ' Music",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,One Love ( Deluxe Version ),1.29,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,$,3.0,"""Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version )""",2009-08-21 00:00:00,31.0
217,0," Music ', ' Contemporary Country', 'Country ', ' Urban Cowboy ",Ignite the Night ( Party Edition ),0.0,Chase Rice,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",Album Only,6.0,Best of Cr247,2014-08-19 00:00:00,57.0,Country,Ignite the Night,1.29,Chase Rice,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",$,3.0,50 Shades of Crazy,2014-08-19 00:00:00,10.0
145,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Pop,Mississippi-The Album ( Explicit Version ),0.99,David Banner,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",$,7.0,"""Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ]""",2003-05-20 00:00:00,11.0
140,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,Bang my Head ( feat . Sia ),2014-11-24 00:00:00,53.0
62,1," R&B / Soul ', ' Contemporary R&B', ' Hardcore Rap ', ' Rap ', ' Music ', 'Hip-Hop/Rap ","""If You 're Reading This It 's Too Late""",1.29,Drake,2015 Cash Money Records Inc.,$,4.0,6PM In New York,2015-02-13 00:00:00,43.0,Rap & Hip-Hop,"""If You 're Reading This It 's Too Late [ Explicit ]""",1.29,Drake,( C ) 2015 Cash Money Records Inc.,$,4.0,6PM In New York [ Explicit ,2015-02-13 00:00:00,43.0
385,1," Rock', 'Hip-Hop/Rap ', ' Music ', ' Rap ', ' West Coast Rap ', ' Alternative Rap ",The Heist,1.29,Lewis Ryan & Macklemore,"2012 Macklemore , LLC .', '2012 2012 Macklemore , LLC .",$,4.0,Cowboy Boots,2012-10-09 00:00:00,17.0,Rap & Hip-Hop,The Heist [ Explicit ,1.29,Macklemore & Ryan Lewis,2014 Selena Garcia & Steven Gomez,$,4.0,Cowboy Boots,2012-10-09 00:00:00,17.0
221,0," Music', 'Dance ",Get Low ( Remixes ) - EP,1.29,Dillon Francis & DJ Snake,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",$,4.0,Get Low ( Neo Fresco Remix ),2015-06-02 00:00:00,42.0,Dance & Electronic,Que Que Remix EP,0.99,Dillon Francis & Diplo,2011 Mad Decent,$,4.0,Que Que feat . Maluca ( Toy Selectah Remix ),2011-08-23 00:00:00,50.0
422,0," Music', 'Dance ",Ease My Mind v Ragga Bomb Remixes - EP,1.29,Skrillex,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",$,4.0,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ,2014-11-24 00:00:00,41.0,"Dance & Electronic ', ' Dubstep",More Monsters And Sprites EP,1.29,Skrillex,2011 Rory Bourke Music Co. ( BMI ),$,3.0,Scary Monsters And Nice Sprites ( The Juggernaut Remix ),2011-06-07 00:00:00,53.0
98,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,Davi Guet,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,One Love ( Deluxe Version ),1.29,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,$,4.0,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),2009-08-21 00:00:00,54.0
102,1," Rock ', 'Dance ', ' Electronic ', ' French Pop', ' Music ', ' House ",Listen,1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0,Dance & Electronic,Listen ( Deluxe ),1.29,Pierre David Guetta,2015 If Moving Your Mine,$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0
234,0," Rock', ' Music ', 'Singer/Songwriter ",Live After Deaf ( Live ) [ Complete Collection ,0.99,Ryan Adams,2012 PAXAM RECORDS,$,5.0,If I Am a Stranger ( Live In Amsterdam ),2012-07-02 00:00:00,10.0,Rock,Live At Carnegie Hall [ Explicit ,1.29,Ryan Adams,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,$,5.0,My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ),2015-04-21 00:00:00,22.0
515,0," Modern Dancehall ', ' Music ', 'Electronic ', ' Dance', ' Rock ', ' Reggae ",Free the Universe ( Extended Version ),1.29,Major Lazer,‰ ãÑ 2013 Secretly Canadian / Mad Decent,$,4.0,Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ,2013-06-18 00:00:00,58.0,Dance & Electronic,Free the Universe,1.29,Major Lazer,2013 Secretly Canadian / Mad Decent,$,3.0,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy )",2013-04-16 00:00:00,19.0
326,0," Music ', 'Hip-Hop/Rap ', ' Rock', ' East Coast Rap ', ' Rap ', ' Hardcore Rap ",Blacc Hollywood,1.29,Wiz Khalifa,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,4.0,True Colors ( feat . Nicki Minaj ),2014-08-19 00:00:00,15.0,Rap & Hip-Hop,Blacc Hollywood [ Explicit ,1.29,Wiz Khal,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,4.0,Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ,2014-08-19 00:00:00,16.0
286,1,"Hip-Hop ', ' Alternative Rap', ' West Coast Rap ', ' Rap ', 'Hip-Hop / Rap ', ' Music",The Heist,1.29,Macklemore & Ryan Lewis,"2012 Macklemore , LLC .', '2012 2012 Macklemore , LLC .",$,4.0,Cowboy Boots,2012-10-09 00:00:00,15.0,Rap & Hip-Hop,The Heist [ Explicit ,1.29,Mack & Ryan Lewi,2014 Selena Garcia & Steven Gomez,$,4.0,Cowboy Boots,2012-10-09 00:00:00,17.0
105,0," Music ', ' House ', ' Rock ', 'Dance ', ' Electronic ', ' French Pop",Listen,1.29,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",$,3.0,The Whisperer ( feat . Sia ),2014-11-24 00:00:00,54.0,Dance & Electronic,Listen,1.29,David Guetta,2015 If Moving Your Mine,$,3.0,Goodbye Friend ( feat . The Script ),2014-11-24 00:00:00,49.0
314,0," Music ', 'Hip-Hop/Rap ', ' Rock', ' Hardcore Rap ', ' East Coast Rap ', ' Rap ",Blacc Hollywood ( Deluxe Version ),1.99,Wiz Khalifa,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,3.0,We Dem Boyz,2014-08-19 00:00:00,56.0,Rap & Hip-Hop,Blacc Hollywood ( Deluxe ) [ Explicit ,1.29,Wiz Khalifa,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,5.0,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ",2014-08-19 00:00:00,19.0
169,0," Music', 'Dance ",One Love ( Deluxe Version ),1.29,David Guetta,2010 Gum Prod licence exclusive Parlophone Music France,$,2.0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ,2009-08-21 00:00:00,51.0,Dance & Electronic,Listen ( Deluxe ),1.29,David Guetta,2015 If Moving Your Mine,$,3.0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",2014-11-24 00:00:00,12.0
489,1," Honky Tonk ', ' Music ', ' Contemporary Country', 'Country ', ' Urban Cowboy ",Anything Goes,1.29,Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC",$,3.0,Anything Goes,2014-10-14 00:00:00,39.0,Country,Anything Goes,1.29,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",$,3.0,Anything Goes,2014-10-14 00:00:00,38.0
423,0," Electronic', 'Dance ', ' House ', ' Music ', ' Rock ",More Monsters and Sprites,1.99,Skrillex,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",$,4.0,"""Rock N ' Roll ( Will Take You to the Mountain )""",2011-06-21 00:00:00,34.0," Dance & Electronic ', 'Electronica ', ' Dubstep",Scary Monsters And Nice Sprites EP [ Explicit ,1.29,Skrillex,( c ) 2013 Digitop Ltd,$,5.0,All I Ask Of You ( Feat . Penny ),2010-12-21 00:00:00,40.0
291,0," Soul ', 'Hip-Hop / Rap ', ' Alternative Rap ', 'Neo-Soul ', 'Electronic', ' Contemporary R&B', 'Music', ' R&B / Soul",Stop Me ( Remixes ) - EP,0.99,Daniel Merriweather & Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$,5.0,Stop Me ( Kissy Sell Out Remix ),2007-08-14 00:00:00,58.0,Pop,Stop Me,0.99,Mark Ronson feat . Daniel Merriweather,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",$,3.0,Stop Me,2007-03-16 00:00:00,53.0
320,0,"Hip-Hop/Rap ', ' Hardcore Rap ', ' East Coast Rap ', ' Music ', ' Rap",O.N.I.F.C. ( Deluxe Version ),1.99,Wiz Khalifa,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$,5.0,Remember You ( feat . The Weeknd ),2012-12-04 00:00:00,20.0,Rap & Hip-Hop,Blacc Hollywood ( Deluxe ) [ Explicit ,1.29,Wiz Khalifa,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$,5.0,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ",2014-08-19 00:00:00,19.0
52,1," Contemporary Singer/Songwriter ', ' Rock ', 'Singer/Songwriter ', ' Adult Alternative', ' Music ', ' Pop ",x,1.29,Ed Sheeran,"2014 Asylum Records UK , a Warner Music UK Company",$,5.0,Afire Love,2014-06-20 00:00:00,14.0,Pop,x,1.29,Ed Sheeran,( C ) 2014 mau5trap Recordings Ltd,$,5.0,Afire Love,2014-06-20 00:00:00,14.0
516,1," Teen Pop ', ' Music ', ' Dance', 'Pop ', ' Rock ', ' Pop/Rock ",Midnight Memories ( Deluxe Edition ),1.29,One Direction,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$,2.0,Happily,2013-11-25 00:00:00,55.0,Pop,Midnight Memories,1.29,One Direction,"( C ) 2014 Disney Enterprises , Inc.",$,2.0,Happily,2013-11-25 00:00:00,55.0
255,0," Contemporary Country ', 'Country ', ' Urban Cowboy', ' Music ",When the Sun Goes Down ( Deluxe Version ),1.29,Chesney Kenny,2007 SONY BMG MUSIC ENTERTAINMENT,$,4.0,Please Come to Boston ( Live ),2004-02-02 00:00:00,0.0,Country,When The Sun Goes Down ( Deluxe Version ),0.99,Kenny Chesney,2012 Pinecastle Records,$,4.0,Live Those Songs ( Live ),2004-02-02 00:00:00,9.0
8,1," Rock ', 'Alternative ', ' Music ', ' Adult Alternative",VHS,1.29,X Ambassadors,2015 KIDinaKORNER/Interscope Records,$,1.0,VHS Outro ( Interlude ),2015-06-30 00:00:00,25.0,Alternative Rock,VHS [ Explicit ,1.29,X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,$,1.0,VHS Outro ( Interlude ) [ Explicit ,2015-06-30 00:00:00,25.0
388,1," Contemporary Country', 'Country ', ' Music ",Caldwell County - EP,1.29,Eric Church,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",$,2.0,Chevy Van,2011-01-14 00:00:00,48.0,Country,Caldwell County EP,1.29,Eric Church,( C ) 2011 EMI Records Nashville,$,2.0,Chevy Van,2011-01-14 00:00:00,48.0
